asset,timeframe,strategy,direction,entry,sl,tp,size,risk,rr,entry_bar,entry_time,regime,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct,bars_open
BTC,15m,TREND_MOMENTUM,SELL,87650.7,87939.74998609589,87048.51252896688,0.34596092305925236,100.0,2.083333333333342,266,2025-12-31 16:45:00+00:00,TREND_DOWN,87939.74998609589,2025-12-31 18:00:00+00:00,SL,-100.0,-0.3297748746968311,9900.0,1.0,2025-12-31 18:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,87748.3,87652.05338427822,87948.81378275371,1.0286075957846985,99.0,2.0833333333332327,327,2026-01-01 08:00:00+00:00,RANGE,87948.81378275371,2026-01-01 11:00:00+00:00,TP,206.24999999999,0.2285101623093678,10106.249999999989,0.0,2026-01-01 11:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,88109.8,87973.4395004586,88393.88437404462,0.7411420487595972,101.06249999999989,2.0833333333334667,368,2026-01-01 18:15:00+00:00,TREND_UP,88393.88437404462,2026-01-01 19:45:00+00:00,TP,210.54687500001324,0.32242085902432466,10316.796875000002,0.0,2026-01-01 19:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,88647.5,88516.67799680495,88920.04583998969,0.7886132778152218,103.16796875000001,2.0833333333333797,386,2026-01-01 22:45:00+00:00,TREND_UP,88516.67799680495,2026-01-01 23:00:00+00:00,SL,-103.16796875000001,-0.147575513347864,10213.628906250002,0.9999999999999999,2026-01-01 23:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,88631.7,88464.16392091733,88980.7334980889,0.6096375755105444,102.13628906250003,2.083333333333406,391,2026-01-02 00:00:00+00:00,TREND_UP,88464.16392091733,2026-01-02 02:00:00+00:00,SL,-102.13628906250003,-0.18902500920400617,10111.492617187501,1.9900000000000047,2026-01-02 02:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,88962.5,88771.6961011429,89360.00812261896,0.5299416142832618,101.11492617187501,2.0833333333333015,403,2026-01-02 03:00:00+00:00,RANGE,88771.6961011429,2026-01-02 04:15:00+00:00,SL,-101.11492617187503,-0.21447677263690446,10010.377691015627,2.9701000000000013,2026-01-02 04:15:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,89047.0,88876.71028344263,89401.77024282784,0.5878439340547822,100.10377691015627,2.083333333333305,419,2026-01-02 07:00:00+00:00,TREND_UP,88876.71028344263,2026-01-02 07:15:00+00:00,SL,-100.10377691015627,-0.19123577050026028,9910.27391410547,3.9403990000000064,2026-01-02 07:15:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,89070.1,88898.80913774735,89426.9559630264,0.5785640742170771,99.1027391410547,2.0833333333334396,424,2026-01-02 08:15:00+00:00,TREND_UP,89426.9559630264,2026-01-02 09:45:00+00:00,TP,206.46403987720782,0.40064619106343397,10116.737953982678,1.9391573124999018,2026-01-02 09:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,89461.5,89280.12583153386,89839.36285097111,0.557782733866622,101.16737953982678,2.0833333333333064,430,2026-01-02 09:45:00+00:00,TREND_UP,89839.36285097111,2026-01-02 10:15:00+00:00,TP,210.7653740413031,0.422374821539,10327.50332802398,0.0,2026-01-02 10:15:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,89587.5,89372.27553874181,90035.88429428787,0.4798480278519554,103.27503328023981,2.0833333333332544,432,2026-01-02 10:15:00+00:00,TREND_UP,89372.27553874181,2026-01-02 11:15:00+00:00,SL,-103.27503328023981,-0.2402393874794869,10224.22829474374,1.0000000000000084,2026-01-02 11:15:00+00:00
