asset,timeframe,strategy,direction,entry,sl,tp,grid_level,level_idx,size,risk,rr,entry_bar,entry_time,regime,range_pct,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct
INJ,15m,GRID_BOT,SELL,12.381,12.43600333,12.3513276,12.405762,6,357.64840689879634,19.671853348628737,1.8,8325,2025-07-13 00:30:00+00:00,RANGE,0.026021,12.3513276,2025-07-13 00:45:00+00:00,TP,10.612286588864137,0.23966077053550455,9846.538960903234,1.7054916438233494
INJ,15m,GRID_BOT,SELL,12.729,12.79563567,12.6859494,12.756462,6,295.53357716379867,19.693077921806466,1.8,8380,2025-07-13 14:15:00+00:00,RANGE,0.034116,12.6859494,2025-07-13 14:30:00+00:00,TP,12.722897817047551,0.3382088145180223,9859.261858720281,1.5784834645272334
INJ,15m,GRID_BOT,SELL,13.992,14.0832805,13.9060503,14.019984,6,216.02120625369704,19.718523717440565,1.8,8914,2025-07-19 03:45:00+00:00,RANGE,0.053059,14.0832805,2025-07-19 04:00:00+00:00,SL,-19.718523717440565,-0.6523763579188098,9839.543335002842,1.775326497598172
INJ,15m,GRID_BOT,SELL,15.171,15.2701965,15.0830151,15.203346,6,198.38488928546263,19.679086670005685,1.8,9057,2025-07-20 15:30:00+00:00,RANGE,0.05149,15.2701965,2025-07-20 16:15:00+00:00,SL,-19.679086670005685,-0.6538560411311152,9819.864248332837,1.9717758446029674
INJ,15m,GRID_BOT,SELL,15.303,15.3973395,15.2188857,15.333606,6,208.18139270047007,19.639728496665676,1.8,9106,2025-07-21 03:45:00+00:00,RANGE,0.048294,15.2188857,2025-07-21 04:00:00+00:00,TP,17.511032120025423,0.549658890413653,9837.375280452861,1.79696941770704
INJ,15m,GRID_BOT,SELL,14.966,15.06571617,14.8759317,14.997936,6,197.30752355315684,19.67475056090572,1.8,9246,2025-07-22 14:45:00+00:00,RANGE,0.05312,15.06571617,2025-07-22 15:00:00+00:00,SL,-19.67475056090572,-0.6662847120139026,9817.700529891956,1.993375478871624
INJ,15m,GRID_BOT,SELL,13.989,14.07629017,13.9158273,14.018982,6,224.94401213543375,19.635401059783913,1.8,9382,2025-07-24 00:45:00+00:00,RANGE,0.047387,13.9158273,2025-07-24 01:15:00+00:00,TP,16.459760716782597,0.5230731288869872,9834.16029060874,1.8290635217727285
INJ,15m,GRID_BOT,SELL,13.951,14.03829767,13.8860178,13.983912,6,224.92468653268682,19.635401059783913,1.8,9380,2025-07-24 00:15:00+00:00,RANGE,0.044767,13.8860178,2025-07-24 01:30:00+00:00,TP,14.616100965204609,0.4657888323417755,9848.776391573943,1.6831561664914982
INJ,15m,GRID_BOT,SELL,14.037,14.12730867,13.9558572,14.066076,6,218.11364050813876,19.697552783147888,1.8,9392,2025-07-24 03:15:00+00:00,RANGE,0.050906,13.9558572,2025-07-24 03:45:00+00:00,TP,17.698351509023865,0.5780636888224,9866.474743082967,1.5064797965302648
INJ,15m,GRID_BOT,SELL,14.073,14.17528117,13.9677027,14.101146,6,192.92846851640465,19.732949486165932,1.8,9439,2025-07-24 15:00:00+00:00,CHOPPY,0.063076,13.9677027,2025-07-24 15:15:00+00:00,TP,20.314846827912444,0.7482221274781506,9886.789589910879,1.3036838812132847
