asset,timeframe,strategy,direction,entry,sl,tp,size,risk,rr,entry_bar,entry_time,regime,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct,bars_open
BTC,15m,TREND_MOMENTUM,BUY,119099.2,118864.25861569507,119588.66121730194,0.42563808115734886,100.0,2.083333333333385,251,2025-10-02 13:00:00+00:00,TREND_UP,119588.66121730194,2025-10-02 13:45:00+00:00,TP,208.3333333333385,0.41096935773031334,10208.33333333334,0.0,2025-10-02 13:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,119617.8,119344.4228488331,120187.33573159773,0.3734157477960142,102.0833333333334,2.0833333333333868,254,2025-10-02 13:45:00+00:00,TREND_UP,119344.4228488331,2025-10-02 14:00:00+00:00,SL,-102.0833333333334,-0.22854219954463617,10106.250000000005,1.0000000000000053,2025-10-02 14:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,119615.5,119199.63161280322,120481.89247332663,0.24301558644845808,101.06250000000006,2.0833333333333477,261,2025-10-02 15:30:00+00:00,TREND_UP,120481.89247332663,2025-10-02 18:45:00+00:00,TP,210.5468750000016,0.7243145523169089,10316.796875000007,0.0,2025-10-02 18:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,120513.7,120099.26122664356,121377.11411115923,0.2489341620101527,103.16796875000007,2.08333333333331,274,2025-10-02 18:45:00+00:00,TREND_UP,120099.26122664356,2025-10-02 22:45:00+00:00,SL,-103.16796875000007,-0.3438934937326099,10213.628906250007,0.9999999999999993,2025-10-02 22:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,120338.5,120050.73998066537,120938.00004028049,0.35493564845687625,102.13628906250007,2.083333333333363,309,2025-10-03 03:30:00+00:00,TREND_UP,120050.73998066537,2025-10-03 04:30:00+00:00,SL,-102.13628906250007,-0.23912548297895503,10111.492617187507,1.9900000000000035,2025-10-03 04:30:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,120269.3,120063.9455522456,120697.12176615502,0.4923921895901853,101.11492617187507,2.0833333333333512,345,2025-10-03 12:30:00+00:00,TREND_UP,120063.9455522456,2025-10-03 14:15:00+00:00,SL,-101.11492617187507,-0.17074552504621343,10010.377691015632,2.9701,2025-10-03 14:15:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,122535.5,121964.11357897462,123725.88837713623,0.17519453250309153,100.10377691015633,2.0833333333333672,362,2025-10-03 16:45:00+00:00,TREND_UP,121964.11357897462,2025-10-03 17:00:00+00:00,SL,-100.10377691015633,-0.46630276207742366,9910.273914105475,3.940399000000004,2025-10-03 17:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,123769.9,123408.49856111837,124522.81966433671,0.2742178875870893,99.10273914105476,2.08333333333331,502,2025-10-05 03:45:00+00:00,TREND_UP,124522.81966433671,2025-10-05 04:45:00+00:00,TP,206.46403987719506,0.6083221076664985,10116.73795398267,1.939157312500024,2025-10-05 04:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,124016.8,123624.68714521118,124833.70178081006,0.25800577130865004,101.16737953982671,2.0833333333333734,595,2025-10-06 03:00:00+00:00,TREND_UP,123624.68714521118,2025-10-06 04:45:00+00:00,SL,-101.16737953982671,-0.31617720727258075,10015.570574442843,2.9197657393750305,2025-10-06 04:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,124568.1,124252.43577143052,125225.73380951978,0.3172855733394649,100.15570574442843,2.0833333333333792,634,2025-10-06 12:45:00+00:00,TREND_UP,125225.73380951978,2025-10-06 14:00:00+00:00,TP,208.65772030089718,0.5279311553437611,10224.22829474374,0.8972608589453057,2025-10-06 14:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,124965.3,124575.37225435175,125777.64947010054,0.26220827855545464,102.2422829474374,2.083333333333371,639,2025-10-06 14:00:00+00:00,TREND_UP,124575.37225435175,2025-10-06 14:15:00+00:00,SL,-102.2422829474374,-0.3120288157178451,10121.986011796302,1.8882882503558591,2025-10-06 14:15:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,125180.8,124728.16661486824,126123.7862190245,0.223624380001263,101.21986011796302,2.083333333333336,644,2025-10-06 15:15:00+00:00,TREND_UP,126123.7862190245,2025-10-06 18:45:00+00:00,TP,210.87470857908988,0.7532994029631572,10332.86072037539,0.0,2025-10-06 18:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,125630.9,125181.44782138072,126567.25870545681,0.2298990017607223,103.3286072037539,2.0833333333333117,659,2025-10-06 19:00:00+00:00,TREND_UP,125181.44782138072,2025-10-06 20:15:00+00:00,SL,-103.3286072037539,-0.3577560764264828,10229.532113171637,0.9999999999999967,2025-10-06 20:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,123681.7,123962.35966432701,123096.99236598537,0.3644817340496949,102.29532113171638,2.0833333333333766,709,2025-10-07 07:30:00+00:00,TREND_DOWN,123962.35966432701,2025-10-07 08:45:00+00:00,SL,-102.29532113171638,-0.2269209303615788,10127.236792039921,1.9899999999999956,2025-10-07 08:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,122732.2,123198.73922541585,121760.24328038366,0.21707149667882678,101.27236792039922,2.083333333333302,738,2025-10-07 14:45:00+00:00,TREND_DOWN,121760.24328038366,2025-10-07 15:00:00+00:00,TP,210.98409983416187,0.7919329398612106,10338.220891874083,0.0,2025-10-07 15:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,121762.2,122390.74380633044,120452.73373681155,0.1644789239469323,103.38220891874084,2.0833333333333526,745,2025-10-07 16:30:00+00:00,TREND_DOWN,122390.74380633044,2025-10-08 08:30:00+00:00,SL,-103.38220891874084,-0.5162060198735292,10234.838682955342,1.0000000000000067,2025-10-08 08:30:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,123130.0,122768.72632619995,123882.65348708344,0.28329876836306134,102.34838682955342,2.0833333333333335,819,2025-10-08 11:00:00+00:00,TREND_UP,122768.72632619995,2025-10-08 11:45:00+00:00,SL,-102.34838682955342,-0.2934083276212564,10132.490296125789,1.9900000000000067,2025-10-08 11:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,123870.0,123363.41246956887,124925.3906883982,0.20001460137604415,101.32490296125789,2.083333333333338,847,2025-10-08 18:00:00+00:00,TREND_UP,123363.41246956887,2025-10-08 19:00:00+00:00,SL,-101.32490296125789,-0.4089670868096666,10031.16539316453,2.9701000000000075,2025-10-08 19:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,121811.8,122156.91318848464,121092.81419065701,0.290663055712546,100.31165393164531,2.0833333333333157,883,2025-10-09 03:00:00+00:00,TREND_DOWN,122156.91318848464,2025-10-09 04:15:00+00:00,SL,-100.31165393164531,-0.2833167135570117,9930.853739232885,3.9403990000000064,2025-10-09 04:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,121199.6,121501.97738472087,120569.64711516489,0.32842580963521467,99.30853739232886,2.083333333333277,904,2025-10-09 08:15:00+00:00,TREND_DOWN,121501.97738472087,2025-10-09 08:30:00+00:00,SL,-99.30853739232886,-0.2494871144136325,9831.545201840556,4.900995010000013,2025-10-09 08:30:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,122744.0,122323.8701658812,123619.27048774748,0.23401206968464502,98.31545201840557,2.0833333333333046,925,2025-10-09 13:30:00+00:00,TREND_UP,122323.8701658812,2025-10-09 13:45:00+00:00,SL,-98.31545201840557,-0.342281361303847,9733.22974982215,5.851985059900009,2025-10-09 13:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,121247.9,121777.84014026256,120143.85804111963,0.18366658817351872,97.33229749822151,2.0833333333333655,936,2025-10-09 16:15:00+00:00,TREND_DOWN,120143.85804111963,2025-10-09 16:45:00+00:00,TP,202.7756197879646,0.9105658398045354,9936.005369610115,3.890568081981232,2025-10-09 16:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,119833.9,120445.60634569702,118559.51177979786,0.1624309677266522,99.36005369610115,2.083333333333345,938,2025-10-09 16:45:00+00:00,TREND_DOWN,120445.60634569702,2025-10-09 17:15:00+00:00,SL,-99.36005369610115,-0.5104618523614944,9836.645315914015,4.851662401161412,2025-10-09 17:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,120691.4,121282.12568137058,119460.7214971446,0.1665179900946786,98.36645315914015,2.0833333333333415,944,2025-10-09 18:15:00+00:00,TREND_DOWN,121282.12568137058,2025-10-09 21:00:00+00:00,SL,-98.36645315914015,-0.48945134563903464,9738.278862754874,5.8031457771497985,2025-10-09 21:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,119019.9,119631.77956104073,117745.15091449846,0.15915352436664393,97.38278862754875,2.0833333333333233,1030,2025-10-10 15:45:00+00:00,TREND_DOWN,117745.15091449846,2025-10-10 17:00:00+00:00,TP,202.8808096407256,1.0710386124518128,9941.159672395599,3.8407113141737703,2025-10-10 17:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,118151.7,118814.86912646079,116770.09765320667,0.1499038371320096,99.411596723956,2.0833333333333406,1036,2025-10-10 17:15:00+00:00,TREND_DOWN,116770.09765320667,2025-10-10 19:00:00+00:00,TP,207.10749317490905,1.1693461429614016,10148.267165570509,1.837392799885709,2025-10-10 19:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,116935.8,117597.56705154452,115557.11864261559,0.15335104916276993,101.48267165570509,2.083333333333324,1045,2025-10-10 19:30:00+00:00,TREND_DOWN,115557.11864261559,2025-10-10 20:45:00+00:00,TP,211.42223261605133,1.1790070768613305,10359.68939818656,0.0,2025-10-10 20:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,111238.8,113483.65049078545,106562.02814419699,0.04614868313373425,103.5968939818656,2.083333333333331,1053,2025-10-10 21:30:00+00:00,TREND_DOWN,113483.65049078545,2025-10-10 21:45:00+00:00,SL,-103.5968939818656,-2.0180463028956184,10256.092504204695,0.9999999999999934,2025-10-10 21:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,110757.2,111619.20641005563,108961.3533123841,0.11897930670309943,102.56092504204695,2.0833333333333206,1092,2025-10-11 07:15:00+00:00,TREND_DOWN,111619.20641005563,2025-10-11 09:00:00+00:00,SL,-102.56092504204695,-0.7782847616729511,10153.531579162647,1.989999999999999,2025-10-11 09:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,111812.5,112215.23426642704,110973.470278277,0.2521149161019324,101.53531579162647,2.083333333333324,1126,2025-10-11 15:45:00+00:00,TREND_DOWN,110973.470278277,2025-10-11 19:45:00+00:00,TP,211.5319078992209,0.7503899132234736,10365.063487061869,0.0,2025-10-11 19:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,111182.0,111574.86147872629,110363.53858598688,0.26383506778691423,103.65063487061869,2.0833333333333517,1142,2025-10-11 19:45:00+00:00,TREND_DOWN,110363.53858598688,2025-10-11 20:30:00+00:00,TP,215.93882264712417,0.7361456117115325,10581.002309708992,0.0,2025-10-11 20:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,110363.7,110786.6335675612,109482.58840091416,0.25018118970132713,105.81002309708992,2.083333333333299,1145,2025-10-11 20:30:00+00:00,TREND_DOWN,110786.6335675612,2025-10-11 20:45:00+00:00,SL,-105.81002309708994,-0.3832180033482107,10475.192286611902,1.0000000000000044,2025-10-11 20:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,110898.1,111445.13386945952,109758.44610529268,0.19149074438410452,104.75192286611902,2.0833333333333535,1150,2025-10-11 21:45:00+00:00,TREND_DOWN,109758.44610529268,2025-10-12 00:30:00+00:00,TP,218.23317263775004,1.0276586295953922,10693.425459249653,0.0,2025-10-12 00:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,109748.0,110242.29073950824,108718.22762602448,0.21633877806183957,106.93425459249653,2.0833333333333504,1161,2025-10-12 00:30:00+00:00,TREND_DOWN,110242.29073950824,2025-10-12 01:45:00+00:00,SL,-106.93425459249653,-0.45038701343828025,10586.491204657155,1.000000000000008,2025-10-12 01:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,112000.0,111633.02639136913,112764.52835131431,0.28848099579024145,105.86491204657156,2.0833333333333233,1208,2025-10-12 12:15:00+00:00,TREND_UP,111633.02639136913,2025-10-12 12:45:00+00:00,SL,-105.86491204657155,-0.32765500770613337,10480.626292610585,1.9899999999999998,2025-10-12 12:45:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,112668.1,112041.31440684268,113973.90331907777,0.16721230364942127,104.80626292610584,2.0833333333333277,1221,2025-10-12 15:30:00+00:00,TREND_UP,113973.90331907777,2025-10-12 16:00:00+00:00,TP,218.34638109605325,1.158982284318067,10698.972673706638,0.0,2025-10-12 16:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,113900.0,113213.3140543758,115330.5957200504,0.1558059072256287,106.98972673706638,2.0833333333333335,1223,2025-10-12 16:00:00+00:00,TREND_UP,115330.5957200504,2025-10-12 20:15:00+00:00,TP,222.89526403555496,1.2560102897720855,10921.867937742192,0.0,2025-10-12 20:15:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,115100.2,114504.86707353091,116340.47693014394,0.18345815344902439,109.21867937742192,2.0833333333333597,1241,2025-10-12 20:30:00+00:00,TREND_UP,114504.86707353091,2025-10-12 21:30:00+00:00,SL,-109.21867937742192,-0.5172301407548239,10812.64925836477,0.9999999999999981,2025-10-12 21:30:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,115224.4,114806.73340031279,116094.53874934834,0.25888230628119463,108.1264925836477,2.0833333333333535,1282,2025-10-13 06:45:00+00:00,TREND_UP,114806.73340031279,2025-10-13 09:00:00+00:00,SL,-108.1264925836477,-0.36248103673111204,10704.522765781123,1.9899999999999978,2025-10-13 09:00:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,115491.4,115001.87295373794,116511.24801304593,0.21867071181294392,107.04522765781122,2.0833333333333135,1336,2025-10-13 20:15:00+00:00,TREND_UP,115001.87295373794,2025-10-14 00:45:00+00:00,SL,-107.04522765781122,-0.4238645009602912,10597.477538123312,2.9700999999999933,2025-10-14 00:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,113520.5,113908.1113719682,112712.97630839958,0.27340471163969476,105.97477538123313,2.0833333333333273,1371,2025-10-14 05:00:00+00:00,TREND_DOWN,112712.97630839958,2025-10-14 05:30:00+00:00,TP,220.78078204423502,0.7113461371297883,10818.258320167548,0.9486437499999917,2025-10-14 05:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,112556.0,112976.92324542155,111679.07657203844,0.2570126130556918,108.18258320167548,2.083333333333322,1375,2025-10-14 06:00:00+00:00,TREND_DOWN,111679.07657203844,2025-10-14 06:45:00+00:00,TP,225.380381670156,0.7790996730174873,11043.638701837705,0.0,2025-10-14 06:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,112092.2,112571.73126332994,111093.17653472927,0.2303007029228665,110.43638701837705,2.083333333333346,1380,2025-10-14 07:15:00+00:00,TREND_DOWN,111093.17653472927,2025-10-14 09:45:00+00:00,TP,230.0758062882869,0.8912515458441619,11273.714508125991,0.0,2025-10-14 09:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,111344.2,111886.33979763457,110214.74208826131,0.2079484767086759,112.73714508125991,2.083333333333313,1395,2025-10-14 11:00:00+00:00,TREND_DOWN,110214.74208826131,2025-10-14 13:30:00+00:00,TP,234.86905225262254,1.0143841455043814,11508.583560378614,0.0,2025-10-14 13:30:00+00:00
BTC,15m,TREND_MOMENTUM,BUY,113182.0,112644.67627095246,114301.42443551568,0.21418342310656538,115.08583560378615,2.0833333333332993,1440,2025-10-14 22:15:00+00:00,TREND_UP,112644.67627095246,2025-10-15 00:30:00+00:00,SL,-115.08583560378615,-0.47474309435028295,11393.497724774828,0.9999999999999997,2025-10-15 00:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,111710.0,112115.13389043546,110865.97106159278,0.28122795929336797,113.9349772477483,2.0833333333333544,1498,2025-10-15 12:45:00+00:00,TREND_DOWN,110865.97106159278,2025-10-15 13:45:00+00:00,TP,237.36453593281135,0.7555536106053388,11630.86226070764,0.0,2025-10-15 13:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,111392.4,111861.25950154407,110415.60937178315,0.24806711226719474,116.3086226070764,2.0833333333333464,1502,2025-10-15 13:45:00+00:00,TREND_DOWN,111861.25950154407,2025-10-15 14:00:00+00:00,SL,-116.3086226070764,-0.42090798074561686,11514.553638100562,1.0000000000000075,2025-10-15 14:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,110830.0,111373.77453723492,109697.1363807606,0.21175235046223126,115.14553638100563,2.0833333333333246,1507,2025-10-15 15:00:00+00:00,TREND_DOWN,111373.77453723492,2025-10-15 15:15:00+00:00,SL,-115.14553638100563,-0.4906383986600346,11399.408101719557,1.9900000000000064,2025-10-15 15:15:00+00:00
