asset,timeframe,strategy,direction,entry,sl,tp,size,risk,rr,entry_bar,entry_time,regime,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct,bars_open
BTC,15m,BTC_MICROSTRUCTURE,SELL,60727.4,60929.26551344223,60292.612740278266,0.49537931613374964,100.0,2.153846153846204,283,2024-05-11 03:45:00+00:00,TREND_DOWN,60929.26551344223,2024-05-11 05:15:00+00:00,SL,-100.0,-0.332412573965343,9900.0,1.0,2024-05-11 05:15:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,60788.6,60935.075894007896,60473.11345905991,0.6758791313105922,99.0,2.1538461538461653,303,2024-05-11 08:45:00+00:00,TREND_DOWN,60935.075894007896,2024-05-11 13:45:00+00:00,SL,-99.0,-0.240959479257455,9801.0,1.9900000000000002,2024-05-11 13:45:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,60914.1,61130.945564716836,60447.048014456035,0.4519806532726826,98.01,2.1538461538461795,481,2024-05-13 05:15:00+00:00,TREND_DOWN,61130.945564716836,2024-05-13 06:00:00+00:00,SL,-98.01,-0.35598583040188975,9702.99,2.970100000000002,2024-05-13 06:00:00+00:00
BTC,15m,SMC_ORDER_BLOCKS,SELL,61952.7,62251.399772267956,61180.67597321511,0.324840890447536,97.0299,2.584615384615409,585,2024-05-14 07:15:00+00:00,TREND_DOWN,61180.67597321511,2024-05-14 14:15:00+00:00,TP,250.7849723076947,1.2461507356174724,9953.774972307694,0.46225027692305953,2024-05-14 14:15:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,61503.1,61883.33762205793,60684.12666018292,0.26177775146066873,99.53774972307694,2.153846153846142,621,2024-05-14 16:15:00+00:00,TREND_DOWN,61883.33762205793,2024-05-15 02:00:00+00:00,SL,-99.53774972307694,-0.6182413928044793,9854.237222584617,1.457627774153825,2024-05-15 02:00:00+00:00
BTC,15m,SMC_ORDER_BLOCKS,SELL,66383.7,66629.89035665794,65747.39261663792,0.40026901769658396,98.54237222584618,2.5846153846154127,1113,2024-05-19 19:15:00+00:00,TREND_DOWN,66629.89035665794,2024-05-20 02:00:00+00:00,SL,-98.54237222584618,-0.370859648766101,9755.694850358772,2.443051496412281,2024-05-20 02:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,69314.4,69714.70205595114,68452.21095641289,0.24370833737484715,97.55694850358772,2.1538461538461817,1306,2024-05-21 19:30:00+00:00,TREND_DOWN,69714.70205595114,2024-05-21 20:15:00+00:00,SL,-97.55694850358772,-0.5775164409576505,9658.137901855183,3.4186209814481665,2024-05-21 20:15:00+00:00
BTC,15m,SMC_ORDER_BLOCKS,SELL,69340.4,69698.35082761738,68415.2347840043,0.26981744856248074,96.58137901855184,2.5846153846153626,1413,2024-05-22 22:15:00+00:00,TREND_DOWN,69698.35082761738,2024-05-23 07:30:00+00:00,SL,-96.58137901855184,-0.5162226171429463,9561.556522836632,4.3844347716336785,2024-05-23 07:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,68119.1,68586.86131403415,67111.61409284954,0.20441101553213817,95.61556522836632,2.1538461538461586,1480,2024-05-23 15:00:00+00:00,TREND_DOWN,67111.61409284954,2024-05-23 18:00:00+00:00,TP,205.9412174149433,1.479006485920192,9767.497740251576,2.3250225974842396,2024-05-23 18:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,67163.1,67576.1382767533,66273.47909622366,0.23647923909205865,97.67497740251576,2.15384615384617,1492,2024-05-23 18:00:00+00:00,TREND_DOWN,67576.1382767533,2024-05-23 19:30:00+00:00,SL,-97.67497740251576,-0.6149779815900412,9669.82276284906,3.3017723715093963,2024-05-23 19:30:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,67679.7,67937.53181322278,67124.36994075091,0.37504381798275516,96.6982276284906,2.1538461538461755,1534,2024-05-24 04:30:00+00:00,TREND_DOWN,67124.36994075091,2024-05-24 05:30:00+00:00,TP,208.2731056613665,0.8205267742751299,9878.095868510427,1.2190413148957306,2024-05-24 05:30:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,67584.2,67856.90295931482,66996.8397799373,0.3622291409425739,98.78095868510427,2.1538461538461786,1540,2024-05-24 06:00:00+00:00,TREND_DOWN,66996.8397799373,2024-05-24 06:45:00+00:00,TP,212.75898793715007,0.869079193158596,10090.854856447577,0.0,2024-05-24 06:45:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,67250.9,67564.32148350899,66575.83834321139,0.32195798269705944,100.90854856447577,2.1538461538461466,1545,2024-05-24 07:15:00+00:00,TREND_DOWN,67564.32148350899,2024-05-24 12:15:00+00:00,SL,-100.90854856447577,-0.46604801349721003,9989.946307883101,0.9999999999999972,2024-05-24 12:15:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,68736.8,68910.85522939009,68361.91181362137,0.5739526667994642,99.89946307883102,2.153846153846128,1780,2024-05-26 18:00:00+00:00,TREND_DOWN,68910.85522939009,2024-05-26 19:00:00+00:00,SL,-99.89946307883102,-0.2532198609625174,9890.04684480427,1.9899999999999984,2024-05-26 19:00:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,68721.7,68846.01632432838,68453.94176298502,0.7955549601579274,98.9004684480427,2.153846153846217,1791,2024-05-26 20:45:00+00:00,TREND_DOWN,68453.94176298502,2024-05-26 21:30:00+00:00,TP,213.01639358040592,0.3896269111721273,10103.063238384677,0.0,2024-05-26 21:30:00+00:00
BTC,15m,SMC_ORDER_BLOCKS,SELL,68524.6,68695.74886193551,68082.24601838207,0.5903085258137276,101.03063238384676,2.5846153846154567,1795,2024-05-26 21:45:00+00:00,TREND_DOWN,68695.74886193551,2024-05-26 22:30:00+00:00,SL,-101.03063238384678,-0.24976265740406764,10002.03260600083,0.9999999999999999,2024-05-26 22:30:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,68467.6,68628.95744846854,68120.0608802216,0.6198680445762672,100.0203260600083,2.153846153846251,1802,2024-05-26 23:30:00+00:00,TREND_DOWN,68628.95744846854,2024-05-27 00:00:00+00:00,SL,-100.0203260600083,-0.2356697890221619,9902.012279940822,1.9899999999999998,2024-05-27 00:00:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,68425.6,68617.31683285108,68012.67143693616,0.5164915429013325,99.02012279940823,2.1538461538461307,1852,2024-05-27 12:00:00+00:00,TREND_DOWN,68617.31683285108,2024-05-27 12:30:00+00:00,SL,-99.02012279940823,-0.28018290354936504,9802.992157141414,2.9700999999999933,2024-05-27 12:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,67795.7,68146.50583648215,67040.11819834614,0.2794421055089906,98.02992157141415,2.1538461538461444,1919,2024-05-28 04:45:00+00:00,TREND_DOWN,68146.50583648215,2024-05-28 08:45:00+00:00,SL,-98.02992157141415,-0.5174455555177514,9704.96223557,3.9403990000000007,2024-05-28 08:45:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,68019.3,68271.71774614694,67475.63100829891,0.384480187455622,97.0496223557,2.1538461538461537,2037,2024-05-29 10:15:00+00:00,TREND_DOWN,67475.63100829891,2024-05-29 15:00:00+00:00,TP,209.02995584304617,0.7992863668122069,9913.992191413046,1.8714229784615306,2024-05-29 15:00:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,67668.9,68011.84119265674,66930.25743120088,0.2890872372201793,99.13992191413047,2.153846153846095,2057,2024-05-29 15:15:00+00:00,TREND_DOWN,68011.84119265674,2024-05-30 02:15:00+00:00,SL,-99.13992191413047,-0.5067929176575072,9814.852269498915,2.8527087486769234,2024-05-30 02:15:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,68201.4,68393.3273047523,67788.0181128412,0.5113838430735945,98.14852269498915,2.1538461538461364,2228,2024-05-31 10:00:00+00:00,TREND_DOWN,68393.3273047523,2024-05-31 11:00:00+00:00,SL,-98.14852269498917,-0.28141255861654163,9716.703746803925,3.824181661190161,2024-05-31 11:00:00+00:00
BTC,15m,SMC_ORDER_BLOCKS,SELL,66997.7,67367.96854060235,66040.69823352007,0.262423151883139,97.16703746803925,2.58461538461538,2253,2024-05-31 16:15:00+00:00,TREND_DOWN,67367.96854060235,2024-05-31 17:00:00+00:00,SL,-97.16703746803925,-0.5526585847011943,9619.536709335885,4.785939844578265,2024-05-31 17:00:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,67441.7,67665.05592324655,66960.62570377666,0.43068196130699793,96.19536709335885,2.153846153846149,2280,2024-05-31 23:00:00+00:00,TREND_DOWN,67665.05592324655,2024-06-01 00:00:00+00:00,SL,-96.19536709335885,-0.331183708664741,9523.341342242527,5.738080446132474,2024-06-01 00:00:00+00:00
