symbol,direction,entry_price,exit_price,entry_ts,qty,notional,pnl,reason,score
NVDA,SELL,120.88999938964844,124.17569211473032,2024-06-24 13:30:00+00:00,0.6990312937531794,84.50589267516702,-2.2968020364894013,SL,73
NVDA,BUY,124.56999969482422,121.35329399599418,2024-06-25 15:30:00+00:00,0.7068828264119795,88.05639347041677,-2.2738340161245008,SL,68
NVDA,BUY,126.03990173339844,131.43887275146727,2024-07-03 14:30:00+00:00,1.042372550449648,131.38053382826553,5.6277391899081435,TP,73
NVDA,BUY,131.96600341796875,129.6752230968761,2024-07-09 13:30:00+00:00,1.0072432727908989,132.92186917984978,-2.3073730678623514,SL,78
NVDA,BUY,129.81500244140625,135.47809119419685,2024-07-09 16:30:00+00:00,1.0084158296380599,130.90750338641746,5.710748342959298,TP,83
NVDA,BUY,131.82000732421875,129.6565140267302,2024-07-11 13:30:00+00:00,1.0822343768438216,142.6601434820739,-2.3414068206132983,SL,95
NVDA,BUY,129.95440673828125,127.5058415403697,2024-07-11 15:30:00+00:00,0.9466738947299672,123.02444436425101,-2.317992752407179,SL,72
NVDA,BUY,130.6300048828125,128.10904545924117,2024-07-12 14:30:00+00:00,0.9102934396429712,118.91163646535351,-2.294812824883105,SL,70
NVDA,SELL,119.77999877929688,122.2833603707716,2024-07-17 14:30:00+00:00,0.9075255865437772,108.70341364839432,-2.271864696634267,SL,65
NVDA,SELL,119.9800033569336,122.52207926145256,2024-07-18 13:30:00+00:00,0.884767463343521,106.15440322206126,-2.249146049667933,SL,108
NVDA,SELL,118.5199966430664,113.06791294291949,2024-07-24 13:30:00+00:00,1.0210108243162377,121.01019947049495,5.566636472928125,TP,98
NVDA,SELL,111.36000061035156,114.12880823718832,2024-07-25 13:30:00+00:00,0.8242974093898989,91.79376001277036,-2.2823209539005362,SL,73
NVDA,SELL,114.63500213623047,107.12186555969845,2024-07-25 14:30:00+00:00,0.7518490184975741,86.18821384159219,5.648744360903823,TP,108
NVDA,SELL,106.05999755859375,108.80001486537857,2024-07-30 14:30:00+00:00,0.8452447297452195,89.64665397319222,-2.3159851879705604,SL,73
NVDA,BUY,114.10169982910156,110.63038179716604,2024-07-31 13:30:00+00:00,0.6605056969707954,75.36482277117321,-2.2928253360908637,SL,73
NVDA,SELL,109.01010131835938,100.79637198111917,2024-08-01 16:30:00+00:00,0.6908850381879731,75.31344801220953,5.674742706824877,TP,78
NVDA,SELL,98.91500091552734,103.40053013106315,2024-08-05 13:30:00+00:00,0.5187001127402702,51.30722212658796,-2.3266445097981983,SL,108
NVDA,SELL,103.63999938964844,107.74819697708996,2024-08-06 13:30:00+00:00,0.5606785008933073,58.10871949037137,-2.303378064700215,SL,108
NVDA,SELL,104.7300033569336,108.49935013587088,2024-08-07 13:30:00+00:00,0.604970680011598,63.35858134846106,-2.280344284053219,SL,85
NVDA,BUY,109.12159729003906,115.0736276300081,2024-08-12 19:30:00+00:00,0.9482230063802172,103.4716090433722,5.643852103031711,TP,83
NVDA,BUY,115.78009796142578,121.9130135105401,2024-08-14 13:30:00+00:00,0.943262361804889,109.21100865309589,5.784948405607497,TP,73
NVDA,BUY,122.01920318603516,127.89355237817398,2024-08-15 14:30:00+00:00,1.0094006879405069,123.16626763793637,5.929572115747688,TP,65
NVDA,BUY,127.3102035522461,125.37154093221457,2024-08-20 13:30:00+00:00,1.2540214797234897,159.64972984248632,-2.4311245674565467,SL,93
NVDA,BUY,126.57499694824219,124.60172353185925,2024-08-22 15:30:00+00:00,1.2197059473865182,154.3842765682014,-2.4068133217819825,SL,80
NVDA,BUY,129.48500061035156,127.13833282019648,2024-08-23 13:30:00+00:00,1.015373884007117,131.47568799039658,-2.3827451885641624,SL,93
NVDA,BUY,128.74000549316406,126.2975100604602,2024-08-23 14:30:00+00:00,0.9657818414289436,124.33475957076031,-2.358917736678523,SL,85
NVDA,BUY,127.06999969482422,124.58905392993525,2024-08-26 14:30:00+00:00,0.941305768292863,119.61172368971039,-2.3353285593117383,SL,72
NVDA,BUY,127.20159912109375,124.92280726510582,2024-08-27 13:30:00+00:00,1.0145618467274637,129.0538893109834,-2.311975273718622,SL,103
NVDA,SELL,123.99009704589844,126.23520012811848,2024-08-28 14:30:00+00:00,1.0194879420494751,126.4064088718377,-2.288855520981443,SL,73
NVDA,SELL,120.73999786376953,114.3867901636369,2024-08-29 13:30:00+00:00,0.891662555642686,107.65933506350119,5.664917414429051,TP,73
NVDA,SELL,112.18000030517578,105.38840094817085,2024-09-03 13:30:00+00:00,0.8549591995294678,95.90932326412853,5.80654034978978,TP,73
NVDA,SELL,107.36009979248047,110.00912315151811,2024-09-04 13:30:00+00:00,0.8987016046089822,96.48469395448265,-2.3806815434138047,SL,73
NVDA,BUY,109.31500244140625,114.66257768459928,2024-09-11 13:30:00+00:00,1.101842714125321,120.44793898465517,5.892186819949187,TP,73
NVDA,BUY,118.37000274658203,116.14417799893702,2024-09-13 13:30:00+00:00,1.0853489695157506,128.47276050257938,-2.4157965961791636,SL,108
NVDA,BUY,117.11499786376953,114.99421708959679,2024-09-16 13:30:00+00:00,1.1277161031178664,132.07246900758742,-2.391638630217378,SL,95
NVDA,BUY,115.37909698486328,113.65547180419236,2024-09-17 17:30:00+00:00,1.3736874295335837,158.4948151590429,-2.3677222439151975,SL,65
NVDA,BUY,120.43099975585938,124.58930600645705,2024-09-24 18:30:00+00:00,1.4092546822033227,169.71795028837204,5.860112553690118,TP,83
NVDA,BUY,124.56500244140625,122.70353645627594,2024-09-25 13:30:00+00:00,1.290727934974734,160.779528371319,-2.4026461470129523,SL,73
NVDA,BUY,123.5999984741211,121.89359452530906,2024-09-25 17:30:00+00:00,1.3939370494300334,172.290617182573,-2.378619685542811,SL,73
NVDA,BUY,122.63999938964844,120.67305546280026,2024-09-26 16:30:00+00:00,1.1972041787997307,146.82511975728355,-2.354833488687386,SL,88
NVDA,BUY,120.83000183105469,118.9332667136145,2024-09-27 15:30:00+00:00,1.229104228821787,148.51266621909357,-2.331285153800523,SL,65
NVDA,BUY,121.48999786376953,119.68158884003981,2024-09-30 19:30:00+00:00,1.2762446282768931,155.05095716300707,-2.30797230226252,SL,70
NVDA,SELL,117.88919830322266,119.98124790926732,2024-10-01 13:30:00+00:00,1.092178967763489,128.75610291327897,-2.2848925792398793,SL,73
NVDA,BUY,122.5199966430664,127.29315345015087,2024-10-04 13:30:00+00:00,1.184773382099084,145.1584307975742,5.655109133618723,TP,98
NVDA,BUY,131.63980102539062,136.48539777792453,2024-10-08 13:30:00+00:00,1.1962379781041454,157.4725294166453,5.796486861959175,TP,73
NVDA,BUY,138.02000427246094,136.39277963479103,2024-10-14 14:30:00+00:00,1.4604987894027597,201.5780491532929,-2.3765596134032503,SL,80
NVDA,BUY,134.4219970703125,139.73070287037237,2024-10-16 13:30:00+00:00,1.1079885125875217,148.93802859297975,5.881985043173084,TP,93
NVDA,BUY,139.59019470214844,137.45183859177243,2024-10-17 13:30:00+00:00,1.1277887046030446,157.42824485842277,-2.411613867700964,SL,108
NVDA,BUY,136.9199981689453,141.6354348630406,2024-10-17 19:30:00+00:00,1.265788241847046,173.31172375597006,5.968744322559904,TP,103
NVDA,BUY,141.42999267578125,139.69699648979307,2024-10-21 13:30:00+00:00,1.412112266625753,199.7150275262611,-2.447185172249561,SL,88
NVDA,SELL,138.52999877929688,140.43537377053335,2024-10-24 13:30:00+00:00,1.2715152301620507,176.14300328220628,-2.4227133205270563,SL,73
NVDA,BUY,143.45010375976562,141.6649595803392,2024-10-25 13:30:00+00:00,1.3435812159959055,192.73686484428472,-2.3984861873217684,SL,98
NVDA,BUY,141.95989990234375,140.2599798414987,2024-10-25 17:30:00+00:00,1.3968311687951778,198.29401290263726,-2.374501325448554,SL,93
NVDA,SELL,137.0063018798828,139.083508261541,2024-11-01 14:30:00+00:00,1.1316912623374173,155.04883472262586,-2.350756312194092,SL,77
NVDA,BUY,138.7700958251953,143.49868045333332,2024-11-05 14:30:00+00:00,1.2304150882822185,170.7448197056896,5.818121872680369,TP,73
NVDA,BUY,148.1199951171875,146.34138417833748,2024-11-07 14:30:00+00:00,1.341175810681382,198.6549545294163,-2.3854299677989523,SL,73
NVDA,BUY,147.08999633789062,145.39089098338454,2024-11-08 14:30:00+00:00,1.3898936059838747,204.43944541422573,-2.361575668120976,SL,118
NVDA,BUY,145.0054931640625,149.4011854551708,2024-11-11 14:30:00+00:00,1.3296881108858638,192.8120802733953,5.8448997785993555,TP,80
NVDA,BUY,149.22000122070312,147.4068212140413,2024-11-12 14:30:00+00:00,1.321660784048503,197.21822380907307,-2.3964089092257552,SL,93
NVDA,BUY,147.1199951171875,145.26588553120536,2024-11-12 17:30:00+00:00,1.2795601932432537,188.24888938209497,-2.372444820133481,SL,88
NVDA,SELL,141.80999755859375,143.7797942307533,2024-11-15 16:30:00+00:00,1.1923669103152437,169.08954864075267,-2.3487203719321443,SL,65
NVDA,SELL,141.1959991455078,144.24742648406522,2024-11-21 14:30:00+00:00,0.7620149229285301,107.59345840668094,-2.3252331682128293,SL,73
NVDA,BUY,144.98199462890625,141.77228799844787,2024-11-21 15:30:00+00:00,0.7171935324824199,103.9801488742525,-2.301980836530694,SL,83
NVDA,BUY,138.6750030517578,143.9477919165309,2024-11-29 14:30:00+00:00,1.0805292448702417,149.84239632989434,5.697402570413471,TP,73
NVDA,BUY,144.61000061035156,142.9993363568865,2024-12-05 14:30:00+00:00,1.4502929762327392,209.726868178205,-2.3359350538695463,SL,78
NVDA,SELL,140.07000732421875,135.71330605293522,2024-12-10 14:30:00+00:00,1.327022189112313,185.8760077483625,5.781439258327063,TP,73
NVDA,SELL,135.88999938964844,137.66668600737847,2024-12-10 18:30:00+00:00,1.3341633084075306,181.29945116519067,-2.37039009591409,SL,83
NVDA,BUY,138.6300048828125,136.6333752558245,2024-12-11 16:30:00+00:00,1.1753237371795506,162.93513542408655,-2.3466861949549607,SL,68
NVDA,SELL,136.6739959716797,138.62191929881826,2024-12-12 14:30:00+00:00,1.1926646704406623,163.00624636337176,-2.3232193330053987,SL,83
NVDA,SELL,132.9499969482422,127.70399274551238,2024-12-13 15:30:00+00:00,1.0960661919020849,145.72199686845363,5.749967849188392,TP,98
NVDA,SELL,127.62000274658203,129.75291453638292,2024-12-17 14:30:00+00:00,1.1052903497651518,141.0571574727993,-2.3574868181672373,SL,73
NVDA,SELL,131.19000244140625,133.36838295661076,2024-12-17 16:30:00+00:00,1.0713977350125476,140.55667147201325,-2.3339119499855774,SL,93
NVDA,SELL,130.97000122070312,133.4019008648049,2024-12-18 19:30:00+00:00,0.9501102712398869,124.43594338409056,-2.310572830485723,SL,78
NVDA,SELL,131.61729431152344,134.42999211361598,2024-12-19 16:30:00+00:00,0.8132644397414668,107.03966511854885,-2.2874671021808473,SL,70
NVDA,BUY,140.76449584960938,138.68798231706825,2024-12-24 16:30:00+00:00,1.0905743669234635,153.51415094648826,-2.2645924311590453,SL,83
NVDA,SELL,136.7100067138672,138.80601314772684,2024-12-30 14:30:00+00:00,1.0696276836894374,146.2288078185212,-2.2419465068474627,SL,73
NVDA,BUY,143.11270141601562,149.23090391895036,2025-01-03 14:30:00+00:00,0.9069359181533871,129.7940492581457,5.548817604447466,TP,78
NVDA,BUY,151.5312042236328,149.12123111080163,2025-01-06 14:30:00+00:00,0.944000248679469,143.04549446980877,-2.2750152178234693,SL,73
NVDA,BUY,149.51010131835938,147.28024721554422,2025-01-06 20:30:00+00:00,1.010050416662587,151.0127401318745,-2.2522650656452248,SL,73
NVDA,SELL,140.58999633789062,132.62431222707997,2025-01-08 14:30:00+00:00,0.6997962710957442,98.38435519062018,5.574356037471916,TP,73
NVDA,SELL,130.74989318847656,133.59109944457862,2025-01-13 14:30:00+00:00,0.8044069206362481,105.17611895326078,-2.285485975363497,SL,73
NVDA,SELL,132.55999755859375,135.1054696983595,2025-01-14 14:30:00+00:00,0.8888846514022601,117.83054721975506,-2.2626311156098557,SL,108
NVDA,BUY,134.389892578125,140.27341805047058,2025-01-15 15:30:00+00:00,0.9518123168593722,127.9139550172673,5.60001201113438,TP,68
NVDA,BUY,140.8300018310547,145.25274699070619,2025-01-21 20:30:00+00:00,1.2978392614113525,182.77470556097543,5.740012311412735,TP,83
NVDA,BUY,146.0050048828125,143.81439803541284,2025-01-22 15:30:00+00:00,1.074316484709619,156.85558359571388,-2.3534050476792276,SL,65
NVDA,BUY,145.2899932861328,143.28637959093408,2025-01-23 14:30:00+00:00,1.1628344339956913,168.94820710811803,-2.3298709972024394,SL,108
NVDA,BUY,143.38999938964844,141.51860613074075,2025-01-24 17:30:00+00:00,1.232542799997445,176.7343113393492,-2.306572287230425,SL,65
NVDA,SELL,119.76000213623047,123.48626939581553,2025-01-27 16:30:00+00:00,0.6128134149487676,73.3905358833751,-2.283506564358105,SL,73
NVDA,BUY,128.9801025390625,125.50821656219904,2025-01-28 20:30:00+00:00,0.6511364468129323,83.98364567685282,-2.2606714987145207,SL,68
NVDA,SELL,124.0,127.67533034304512,2025-01-29 14:30:00+00:00,0.6089424826703004,75.50886785111724,-2.2380647837273813,SL,85
NVDA,SELL,124.16999816894531,116.16721389485757,2025-01-31 17:30:00+00:00,0.6921603969334398,85.94555521984168,5.539210339725263,TP,70
NVDA,SELL,115.76000213623047,119.19928819323172,2025-02-03 14:30:00+00:00,0.6603336278656433,76.44022217235168,-2.2710762392873622,SL,108
NVDA,SELL,119.93000030517578,123.07022086342032,2025-02-04 14:30:00+00:00,0.7159896686210416,85.86864117622423,-2.2483654768944876,SL,93
NVDA,BUY,129.11000061035156,134.76558078581286,2025-02-07 14:30:00+00:00,0.9839316891763366,127.03542099010106,5.564704555313835,TP,78
NVDA,BUY,134.41000366210938,132.07806522469252,2025-02-10 14:30:00+00:00,0.9783829757555641,131.50445935425083,-2.2815288676786802,SL,73
NVDA,BUY,133.94500732421875,131.9658784358466,2025-02-11 14:30:00+00:00,1.1412665401795543,152.8669550832362,-2.2587135790018853,SL,88
NVDA,BUY,132.7100067138672,130.68247261786055,2025-02-11 16:30:00+00:00,1.1028798221524725,146.36318860244327,-2.2361264432118695,SL,88
NVDA,BUY,131.32020568847656,136.33054132170153,2025-02-12 14:30:00+00:00,1.1045992428629121,145.0561997760931,5.53441294694937,TP,80
NVDA,BUY,135.71499633789062,133.74041243546813,2025-02-13 15:30:00+00:00,1.1491582127583455,155.95800263615578,-2.2691093082492335,SL,93
NVDA,BUY,134.52499389648438,139.51168468693564,2025-02-13 17:30:00+00:00,1.1262068922883182,151.50297531126463,5.616045537916894,TP,93
NVDA,BUY,140.66000366210938,138.67802788008805,2025-02-18 14:30:00+00:00,1.1617592361283149,163.41305840829816,-2.3025786705459113,SL,73
NVDA,BUY,139.41000366210938,137.56099363237905,2025-02-18 20:30:00+00:00,1.2328504698121792,171.87168851134916,-2.27955288384046,SL,88
NVDA,BUY,139.3300018310547,137.37470046732346,2025-02-19 14:30:00+00:00,1.154173672080695,160.81101984435836,-2.2567573550020565,SL,103
NVDA,BUY,138.62060546875,136.6603416950391,2025-02-20 14:30:00+00:00,1.1397393613118714,157.99136034161802,-2.234189781452051,SL,80
NVDA,SELL,128.52499389648438,131.2980020823794,2025-02-25 16:30:00+00:00,0.7976348194311603,102.5160102990133,-2.2118478836375175,SL,93
NVDA,SELL,130.4499969482422,133.40294695330718,2025-02-26 14:30:00+00:00,0.7415396132834102,96.73384028982156,-2.189729404801138,SL,108
NVDA,SELL,130.3751983642578,133.28840203767368,2025-02-26 17:30:00+00:00,0.7441402503146097,97.01743274559571,-2.167832110753122,SL,78
NVDA,SELL,127.4800033569336,118.76435149484774,2025-02-27 14:30:00+00:00,0.6156033488962629,78.47711698383516,5.365384474113998,TP,93
NVDA,SELL,122.7300033569336,113.41251743001763,2025-02-28 14:30:00+00:00,0.59023637160321,72.43971186824626,5.49951908596685,TP,108
NVDA,SELL,113.16999816894531,116.90551298852591,2025-03-03 19:30:00+00:00,0.6036123356885954,68.31080692463115,-2.2548028252464087,SL,100
NVDA,SELL,116.19999694824219,106.69262688969256,2025-03-04 17:30:00+00:00,0.5869800962955474,68.20708539822151,5.580636992484863,TP,78
NVDA,SELL,107.658203125,110.70325180036657,2025-03-10 14:30:00+00:00,0.7514038069172556,80.89478367399619,-2.2880611669187894,SL,100
NVDA,SELL,106.30999755859375,109.29816833545594,2025-03-11 13:30:00+00:00,0.7580492295785769,80.58821174579238,-2.2651805552496014,SL,108
NVDA,SELL,108.8949966430664,112.07268909450241,2025-03-11 14:30:00+00:00,0.7057098142659178,76.84826785546613,-2.24252874969711,SL,85
NVDA,SELL,108.63999938964844,111.74086095830691,2025-03-11 19:30:00+00:00,0.715963422759509,77.78226581160366,-2.2201034622001408,SL,78
NVDA,BUY,119.53500366210938,117.06510473356154,2025-03-17 13:30:00+00:00,0.8898754528673702,106.37126551732234,-2.197902427578137,SL,118
NVDA,SELL,115.83999633789062,118.2263467526542,2025-03-18 13:30:00+00:00,0.9118205733075193,105.62529187275636,-2.1759234033023542,SL,73
NVDA,BUY,116.98999786376953,114.6886835144074,2025-03-19 13:30:00+00:00,0.9360582007696666,109.50944690840724,-2.154164169269331,SL,70
NVDA,SELL,112.81500244140625,108.2912515573906,2025-03-27 13:30:00+00:00,1.1785698319021658,132.96035846341059,5.331556318941605,TP,98
NVDA,SELL,103.88999938964844,105.90810402528469,2025-03-31 13:30:00+00:00,1.0831639014975527,112.52989706546997,-2.185938090766056,SL,73
NVDA,SELL,105.9800033569336,107.95720867255815,2025-03-31 15:30:00+00:00,1.094513904427169,115.99658726540187,-2.1640787098583893,SL,93
NVDA,SELL,107.23999786376953,109.13947203597986,2025-03-31 18:30:00+00:00,1.1279110577569764,120.95717942438019,-2.1424379227598136,SL,93
NVDA,SELL,108.91089630126953,110.98276051855608,2025-04-01 14:30:00+00:00,1.023722271872637,111.49451019322083,-2.1210135435322055,SL,70
NVDA,SELL,109.32499694824219,104.0248840604848,2025-04-02 17:30:00+00:00,0.9904522094931122,108.28118478021422,5.249508520242229,TP,70
NVDA,SELL,105.1500015258789,98.87216245226224,2025-04-03 13:30:00+00:00,0.8571016507672967,90.12423988601458,5.380746233248277,TP,93
NVDA,SELL,94.60579681396484,87.72270858154661,2025-04-04 13:30:00+00:00,0.8012776682279746,75.8055122719433,5.515264889079492,TP,73
NVDA,SELL,93.4800033569336,97.38751095358415,2025-04-07 13:30:00+00:00,0.5786958946569669,54.09649417517696,-2.261258604522591,SL,73
NVDA,SELL,93.87999725341797,98.04509065302244,2025-04-07 14:30:00+00:00,0.537477987574048,50.45843199722424,-2.238646018477362,SL,73
NVDA,SELL,98.23290252685547,102.43342281449088,2025-04-07 16:30:00+00:00,0.527615487256742,51.829200731350895,-2.2162595582925886,SL,70
NVDA,SELL,98.77999877929688,103.04189753683377,2025-04-08 16:30:00+00:00,0.5148167724138324,50.853600150599924,-2.194096962709668,SL,70
NVDA,BUY,106.47000122070312,101.71951284431012,2025-04-09 16:30:00+00:00,0.45724898599412234,48.68330009695947,-2.1721559930825673,SL,65
NVDA,BUY,107.69999694824219,102.91870398035634,2025-04-11 13:30:00+00:00,0.4497600225703388,48.439153058266825,-2.1504344331517404,SL,100
NVDA,SELL,95.83499908447266,98.57060789572547,2025-04-21 13:30:00+00:00,0.7782289924140323,74.58157477550887,-2.1289300888202285,SL,108
NVDA,SELL,99.02870178222656,101.2634497361185,2025-04-22 13:30:00+00:00,0.9431223705838692,93.39618398069655,-2.107640787932018,SL,108
NVDA,BUY,104.18499755859375,110.18220153390507,2025-04-23 13:30:00+00:00,0.8698071587369949,90.62085670946118,5.216410950131752,TP,73
NVDA,BUY,111.87000274658203,109.98272787684046,2025-04-25 16:30:00+00:00,1.1332363525016766,126.77515386688917,-2.1387284895540186,SL,65
NVDA,BUY,110.83499908447266,108.90442218795104,2025-04-25 17:30:00+00:00,1.0967401549626754,121.55719407119253,-2.1173412046584765,SL,73
NVDA,BUY,108.52519989013672,106.58716069744378,2025-04-28 13:30:00+00:00,1.0815920547505684,117.37999394138913,-2.0961677926118902,SL,118
NVDA,BUY,106.5999984741211,104.60334716890996,2025-04-28 14:30:00+00:00,1.0393432790540975,110.7939919612548,-2.0752061146857805,SL,65
NVDA,BUY,106.375,110.93768682026364,2025-04-30 14:30:00+00:00,1.125682155311842,119.74443927129718,5.136135133847304,TP,65
NVDA,BUY,113.33000183105469,111.29041292025192,2025-05-01 13:30:00+00:00,1.032470510956328,117.00988489719062,-2.105815404877389,SL,78
NVDA,BUY,112.65499877929688,116.56264746963978,2025-05-06 13:30:00+00:00,1.3337670655890466,150.25552714580041,5.211893127071544,TP,80
NVDA,BUY,117.37000274658203,115.81768221833481,2025-05-08 19:30:00+00:00,1.3765689129371719,161.5678970922953,-2.1368761820993347,SL,93
NVDA,BUY,129.21499633789062,134.13082828357724,2025-05-13 13:30:00+00:00,1.0758643926663227,139.01781355844582,5.288768550695843,TP,73
NVDA,BUY,132.66000366210938,130.6146604634111,2025-05-14 13:30:00+00:00,1.0601619851208015,140.64109282855466,-2.1683951057852946,SL,73
NVDA,SELL,131.07870483398438,133.12042280613665,2025-05-21 18:30:00+00:00,1.0514239400383505,137.81928829167182,-2.146711154727451,SL,65
NVDA,SELL,130.52999877929688,132.46679568903136,2025-05-23 13:30:00+00:00,1.097298344755987,143.23035160152347,-2.1252440431801585,SL,73
NVDA,BUY,135.2917938232422,140.12927614974896,2025-05-27 13:30:00+00:00,1.0873381341465804,147.10792666110802,5.259979006870934,TP,98
NVDA,BUY,140.61929321289062,138.54053180976686,2025-05-29 13:30:00+00:00,1.037440559352485,145.88415820653233,-2.1565913928170737,SL,88
NVDA,BUY,138.44419860839844,136.3687838372874,2025-05-29 17:30:00+00:00,1.0287223106473133,142.42063588814722,-2.1350254788889163,SL,103
NVDA,BUY,137.36000061035156,135.21718732932342,2025-05-30 13:30:00+00:00,0.9864019617639558,135.49217406994893,-2.1136752241000156,SL,95
NVDA,BUY,136.66009521484375,142.17160000055026,2025-06-02 13:30:00+00:00,0.9491684001099799,129.71344393395077,5.2313461796475424,TP,77
NVDA,BUY,147.02000427246094,150.98297758302746,2025-06-24 13:30:00+00:00,1.35305726633122,198.92648507690026,5.362129834138727,TP,98
NVDA,BUY,153.89999389648438,157.89170725206475,2025-06-25 16:30:00+00:00,1.3768982365200597,211.9046301965173,5.496183079992186,TP,65
NVDA,BUY,156.30499267578125,154.78490074935706,2025-06-27 17:30:00+00:00,1.4824334131539658,231.71174378536404,-2.253435062796793,SL,88
NVDA,BUY,154.6300048828125,152.99830423061454,2025-07-01 13:30:00+00:00,1.3672242571967592,211.41389356623458,-2.2309007121688285,SL,80
NVDA,BUY,154.27499389648438,158.77088238994997,2025-07-01 16:30:00+00:00,1.228117483483604,189.46781726859874,5.521479262617864,TP,65
NVDA,BUY,160.6300048828125,158.82435124647947,2025-07-03 13:30:00+00:00,1.253732416960502,201.38704425810576,-2.263806497673334,SL,88
NVDA,BUY,158.30999755859375,162.64763476495244,2025-07-07 13:30:00+00:00,1.2916988708801995,204.4888450954827,5.602921081741466,TP,100
NVDA,BUY,163.72000122070312,167.6715856490589,2025-07-14 13:30:00+00:00,1.4533395940054938,237.94076010467563,5.74299410878501,TP,80
NVDA,BUY,171.57839965820312,169.60836589517703,2025-07-15 13:30:00+00:00,1.1952219443107424,205.07426844120315,-2.354627584601857,SL,73
NVDA,BUY,170.37860107421875,168.62913498031364,2025-07-16 14:30:00+00:00,1.332452979155758,227.02147458573322,-2.331081308755855,SL,93
NVDA,BUY,170.65750122070312,175.04532315172017,2025-07-23 17:30:00+00:00,1.3148724651716726,224.39284933010364,5.769426239170709,TP,93
NVDA,SELL,174.97500610351562,177.43539290505794,2025-08-01 13:30:00+00:00,0.9614198696632492,168.22444756236823,-2.3654647580599892,SL,73
NVDA,BUY,182.5800018310547,180.64529624656709,2025-08-14 13:30:00+00:00,1.2104219521853452,220.9988422463491,-2.341810110479373,SL,93
NVDA,SELL,178.27749633789062,173.96964231645316,2025-08-19 14:30:00+00:00,1.345444853654173,239.8625399701656,5.79598002343647,TP,73
NVDA,SELL,172.4250030517578,174.73216191820953,2025-08-20 14:30:00+00:00,1.029990541251133,177.5961222185083,-2.3763518096089524,SL,98
NVDA,SELL,174.5800018310547,176.89530983921645,2025-08-20 18:30:00+00:00,1.0161016517973787,177.39102823132407,-2.3525882915128675,SL,93
NVDA,SELL,174.96499633789062,177.29308028757566,2025-08-21 14:30:00+00:00,1.0004202850643884,175.0385315126422,-2.3290624085977325,SL,78
NVDA,BUY,176.32000732421875,182.29512659736025,2025-08-22 13:30:00+00:00,0.9647388106863163,170.10275416616938,5.764429461279419,TP,73
NVDA,BUY,181.05999755859375,179.29429495932757,2025-08-27 13:30:00+00:00,1.3385131109320412,242.3511805975011,-2.363416079124562,SL,108
NVDA,BUY,180.82969665527344,178.73981352904252,2025-08-28 17:30:00+00:00,1.1195754867656524,202.45249565451303,-2.3397819183333013,SL,78
NVDA,SELL,175.06500244140625,168.99273948566506,2025-08-29 13:30:00+00:00,0.9536741557609459,166.95496840659604,5.79096024787495,TP,73
NVDA,SELL,170.2949981689453,164.74750623605652,2025-09-02 18:30:00+00:00,1.0699851979741173,182.2131273298009,5.935734254071829,TP,93
NVDA,BUY,170.25999450683594,168.19004437158813,2025-09-08 13:30:00+00:00,1.1757051547901702,200.17555319623307,-2.433651044169458,SL,83
NVDA,BUY,176.27499389648438,174.099025673637,2025-09-10 17:30:00+00:00,1.1072379221489763,195.17835796876685,-2.409314533727742,SL,83
NVDA,BUY,175.77490234375,181.34251581638543,2025-09-18 13:30:00+00:00,1.071025045162405,188.25932272113218,5.963053470976175,TP,68
NVDA,BUY,180.6522979736328,178.24700775258788,2025-09-23 13:30:00+00:00,1.0164477873435607,183.6236285538287,-2.444851923100229,SL,108
