asset,timeframe,strategy,direction,entry,sl,tp,grid_level,level_idx,size,risk,rr,entry_bar,entry_time,regime,range_pct,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct
BTC,15m,GRID_BOT,SELL,84975.0,85146.36426,84710.21085,85021.749,4,0.1167104505922049,20.0,2.5,191,2025-04-19 07:00:00+00:00,RANGE,0.01075,85146.36426,2025-04-19 07:15:00+00:00,SL,-20.0,-0.20166432480141464,9980.0,0.2
BTC,15m,GRID_BOT,SELL,85322.1,85535.96158667,85076.99216667,85404.82746667,4,0.09333139396744267,19.96,2.5,247,2025-04-19 21:00:00+00:00,RANGE,0.011459,85076.99216667,2025-04-19 23:45:00+00:00,TP,22.876255757029455,0.28727355905446555,10002.87625575703,0.0
BTC,15m,GRID_BOT,SELL,84233.7,84452.06234,83911.34195,84297.5708,2,0.09161722901262838,20.00575251151406,2.5,311,2025-04-20 13:00:00+00:00,RANGE,0.014374,84452.06234,2025-04-20 13:30:00+00:00,SL,-20.00575251151406,-0.2592339408099217,9982.870503245516,0.19999999999999432
BTC,15m,GRID_BOT,SELL,84554.9,84752.39906,84309.66425,84625.9034,4,0.10109284067727127,19.965741006491033,2.5,317,2025-04-20 14:30:00+00:00,RANGE,0.011046,84309.66425,2025-04-20 15:45:00+00:00,TP,24.791578603120374,0.290031387891172,10007.662081848637,0.0
BTC,15m,GRID_BOT,SELL,84432.9,84609.20658,84231.84225,84501.3882,4,0.11352567875627113,20.015324163697276,2.5,323,2025-04-20 16:00:00+00:00,RANGE,0.008825,84609.20658,2025-04-20 16:15:00+00:00,SL,-20.015324163697276,-0.2088126547826784,9987.646757684939,0.2000000000000082
BTC,15m,GRID_BOT,SELL,84578.7,84765.71092,84397.04395,84660.3775,5,0.10681351396683045,19.975293515369877,2.5,330,2025-04-20 17:45:00+00:00,RANGE,0.00853,84765.71092,2025-04-20 20:00:00+00:00,SL,-19.975293515369877,-0.22110876615507288,9967.671464169569,0.3996000000000108
BTC,15m,GRID_BOT,SELL,84712.9,84893.37412,84435.38295,84762.5195,3,0.11046095101247345,19.93534292833914,2.5,348,2025-04-20 22:15:00+00:00,RANGE,0.011504,84893.37412,2025-04-20 23:00:00+00:00,SL,-19.93534292833914,-0.21304207505586395,9947.73612124123,0.5988008000000022
BTC,15m,GRID_BOT,SELL,87195.7,87590.59630667,86434.15311667,87260.18396667,5,0.05038151004817554,19.895472242482462,2.5,370,2025-04-21 03:45:00+00:00,RANGE,0.034951,87590.59630667,2025-04-21 05:45:00+00:00,SL,-19.895472242482462,-0.4528850696422059,9927.840648998748,0.7976031984000013
BTC,15m,GRID_BOT,SELL,87534.5,87714.54829333,87334.69413333,87606.01853333,4,0.11027975289721786,19.855681297997496,2.5,391,2025-04-21 09:00:00+00:00,RANGE,0.00845,87334.69413333,2025-04-21 09:15:00+00:00,TP,22.034541603781445,0.22825956242395218,9949.87519060253,0.5774264835632087
BTC,15m,GRID_BOT,SELL,86921.9,87120.23512,86596.7488,86970.6676,2,0.10033397202272962,19.89975038120506,2.5,401,2025-04-21 11:30:00+00:00,RANGE,0.013236,87120.23512,2025-04-21 12:00:00+00:00,SL,-19.89975038120506,-0.22817623636851403,9929.975440221326,0.7762716305960745
BTC,15m,GRID_BOT,SELL,86923.0,87120.23512,86596.7488,86970.6676,2,0.1006917575350825,19.859950880442653,2.5,407,2025-04-21 13:00:00+00:00,RANGE,0.013236,87120.23512,2025-04-21 13:15:00+00:00,SL,-19.859950880442653,-0.22690786098040513,9910.115489340884,0.9747190873348741
BTC,15m,GRID_BOT,SELL,86963.3,87272.54868667,86424.27881667,87030.18586667,2,0.06409156071803325,19.820230978681767,2.5,425,2025-04-21 17:30:00+00:00,RANGE,0.024005,87272.54868667,2025-04-21 19:15:00+00:00,SL,-19.820230978681767,-0.3556082700058427,9890.295258362203,1.172769649160198
BTC,15m,GRID_BOT,SELL,87370.5,87676.48672,86828.21685,87434.1239,3,0.06464525818873562,19.780590516724406,2.5,438,2025-04-21 20:45:00+00:00,RANGE,0.024005,87676.48672,2025-04-22 00:00:00+00:00,SL,-19.780590516724406,-0.3502174303683747,9870.514667845478,1.3704241098618763
BTC,15m,GRID_BOT,SELL,88250.1,88545.46951333,87793.11588333,88330.51133333,4,0.06683502678773744,19.741029335690957,2.5,478,2025-04-22 06:45:00+00:00,RANGE,0.020646,88545.46951333,2025-04-22 08:00:00+00:00,SL,-19.74102933569096,-0.33469595312638917,9850.773638509787,1.5676832616421585
BTC,15m,GRID_BOT,SELL,88637.2,88793.09628,88414.1538,88684.827,5,0.1263759935581495,19.701547277019575,2.5,496,2025-04-22 11:15:00+00:00,RANGE,0.008293,88793.09628,2025-04-22 12:15:00+00:00,SL,-19.701547277019575,-0.17588132296597914,9831.072091232767,1.764547895118878
