asset,timeframe,strategy,direction,entry,sl,tp,size,risk,rr,entry_bar,entry_time,regime,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct,bars_open
BTC,15m,BTC_MICROSTRUCTURE,SELL,96572.4,96781.49035637494,96122.05154011551,0.47826213381490384,100.0,2.1538461538460734,283,2025-05-03 01:00:00+00:00,TREND_DOWN,96122.05154011551,2025-05-03 10:30:00+00:00,TP,215.38461538460737,0.4663324716839188,10215.384615384608,0.0,2025-05-03 10:30:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,95940.0,96119.63599496403,95553.0917031544,0.568671363299433,102.15384615384608,2.1538461538461475,321,2025-05-03 10:30:00+00:00,TREND_DOWN,96119.63599496403,2025-05-03 12:30:00+00:00,SL,-102.15384615384608,-0.1872378517448737,10113.230769230762,0.9999999999999966,2025-05-03 12:30:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,95961.5,96121.94261581659,95615.93128901043,0.630333201547389,101.13230769230762,2.153846153846105,375,2025-05-04 00:00:00+00:00,TREND_DOWN,95615.93128901043,2025-05-04 01:30:00+00:00,TP,217.82343195265764,0.36011182712813594,10331.05420118342,0.0,2025-05-04 01:30:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,95701.0,95892.58917545038,95288.34639133762,0.5392295351184352,103.3105420118342,2.153846153846253,381,2025-05-04 01:30:00+00:00,TREND_DOWN,95892.58917545038,2025-05-04 01:45:00+00:00,SL,-103.31054201183422,-0.20019558358886821,10227.743659171587,0.9999999999999941,2025-05-04 01:45:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,95780.9,96031.42627800914,95241.30493967261,0.40825033367550795,102.27743659171587,2.153846153846136,388,2025-05-04 03:15:00+00:00,TREND_DOWN,96031.42627800914,2025-05-04 05:45:00+00:00,SL,-102.27743659171587,-0.26156183331869237,10125.466222579871,1.989999999999993,2025-05-04 05:45:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,95647.9,95858.31501152499,95194.69843671538,0.48121406116393567,101.25466222579871,2.1538461538462177,410,2025-05-04 08:45:00+00:00,TREND_DOWN,95194.69843671538,2025-05-04 22:00:00+00:00,TP,218.08696479403446,0.4738228056074582,10343.553187373906,0.0,2025-05-04 22:00:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,94787.0,95033.18716623372,94256.75071888123,0.4201499755496633,103.43553187373905,2.1538461538460902,467,2025-05-04 23:00:00+00:00,TREND_DOWN,94256.75071888123,2025-05-04 23:30:00+00:00,TP,222.78422249727754,0.5594113972578195,10566.337409871183,0.0,2025-05-04 23:30:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,94161.8,94438.88393391899,93565.00383463604,0.3813406739403607,105.66337409871183,2.1538461538461497,469,2025-05-04 23:30:00+00:00,TREND_DOWN,94438.88393391899,2025-05-05 00:00:00+00:00,SL,-105.66337409871183,-0.29426363336191985,10460.67403577247,1.000000000000008,2025-05-05 00:00:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,94484.1,94772.87296497409,93862.12746005582,0.362245615226184,104.6067403577247,2.153846153846189,475,2025-05-05 01:00:00+00:00,TREND_DOWN,93862.12746005582,2025-05-05 01:30:00+00:00,TP,225.30682538587226,0.6582827586273048,10685.980861158343,0.0,2025-05-05 01:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,93971.9,94297.66663871001,93270.24877816303,0.32802563526679895,106.85980861158343,2.15384615384615,477,2025-05-05 01:30:00+00:00,TREND_DOWN,94297.66663871001,2025-05-05 02:15:00+00:00,SL,-106.85980861158343,-0.3466638843207576,10579.12105254676,1.0000000000000007,2025-05-05 02:15:00+00:00
BTC,15m,PULLBACK_STATE_MACHINE,SELL,94548.4,94746.52335677476,94121.67277002358,0.533966374523591,105.79121052546759,2.1538461538460973,510,2025-05-05 09:45:00+00:00,TREND_DOWN,94121.67277002358,2025-05-05 10:45:00+00:00,TP,227.85799190100116,0.45133204789971637,10806.97904444776,0.0,2025-05-05 10:45:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,94119.9,94326.04238767874,93675.90101115346,0.524248271601933,108.0697904444776,2.153846153846192,514,2025-05-05 10:45:00+00:00,TREND_DOWN,94326.04238767874,2025-05-05 12:15:00+00:00,SL,-108.06979044447759,-0.21902104409242348,10698.909254003283,0.9999999999999934,2025-05-05 12:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,93895.6,94156.87330624864,93332.85749423373,0.4094910960334321,106.98909254003284,2.1538461538460854,525,2025-05-05 13:30:00+00:00,TREND_DOWN,94156.87330624864,2025-05-05 13:45:00+00:00,SL,-106.98909254003284,-0.2782593713109419,10591.920161463251,1.9899999999999882,2025-05-05 13:45:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,93875.3,94241.80089515465,93085.91345658999,0.2890012084962005,105.91920161463251,2.153846153846166,530,2025-05-05 14:45:00+00:00,TREND_DOWN,94241.80089515465,2025-05-05 16:15:00+00:00,SL,-105.9192016146325,-0.39041248885984686,10486.00095984862,2.970099999999981,2025-05-05 16:15:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,94162.6,94342.02767312687,93776.14039634215,0.5844138073637412,104.8600095984862,2.153846153846166,607,2025-05-06 10:00:00+00:00,TREND_DOWN,93776.14039634215,2025-05-06 11:45:00+00:00,TP,225.85232836597157,0.4104173033219757,10711.853288214592,0.8802252307691912,2025-05-06 11:45:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,93812.0,94010.53708364633,93384.38166599252,0.5395391677706256,107.11853288214593,2.1538461538461875,614,2025-05-06 11:45:00+00:00,TREND_DOWN,94010.53708364633,2025-05-06 12:30:00+00:00,SL,-107.11853288214593,-0.21163292931216282,10604.734755332445,1.8714229784615055,2025-05-06 12:30:00+00:00
BTC,15m,BTC_MICROSTRUCTURE,SELL,93618.2,93874.96692698986,93065.16354186798,0.4130101520337615,106.04734755332446,2.1538461538461844,622,2025-05-06 13:45:00+00:00,TREND_DOWN,93874.96692698986,2025-05-06 14:00:00+00:00,SL,-106.04734755332446,-0.27427030960845383,10498.687407779122,2.852708748676882,2025-05-06 14:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,102623.3,103281.82990158722,101204.92790427367,0.15942613057470534,104.98687407779121,2.1538461538461826,1205,2025-05-12 15:30:00+00:00,TREND_DOWN,101204.92790427367,2025-05-12 18:30:00+00:00,TP,226.12557493678412,1.3821150710670274,10724.812982715906,0.7603055524945049,2025-05-12 18:30:00+00:00
