asset,timeframe,strategy,direction,entry,sl,tp,size,risk,rr,entry_bar,entry_time,regime,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct,bars_open
BTC,15m,TREND_MOMENTUM,SELL,67886.2,68264.97572203167,67097.08391243401,0.2640084730447393,100.0,2.083333333333343,252,2024-04-10 13:30:00+00:00,TREND_DOWN,68264.97572203167,2024-04-10 13:45:00+00:00,SL,-100.0,-0.5579568778804391,9900.0,1.0,2024-04-10 13:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,69737.6,70047.75154080534,69091.45095665555,0.3191988011503569,99.0,2.083333333333337,447,2024-04-12 14:15:00+00:00,TREND_DOWN,69091.45095665555,2024-04-12 16:15:00+00:00,TP,206.25000000000037,0.926543275570791,10106.25,0.0,2024-04-12 16:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,68973.2,69351.23007961753,68185.63733413015,0.26733983735434436,101.0625,2.0833333333333175,455,2024-04-12 16:15:00+00:00,TREND_DOWN,68185.63733413015,2024-04-12 17:15:00+00:00,TP,210.54687499999838,1.1418386646840304,10316.796874999998,0.0,2024-04-12 17:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,68150.8,68657.75567088762,67094.64235231745,0.20350491112835403,103.16796874999999,2.083333333333369,460,2024-04-12 17:30:00+00:00,TREND_DOWN,67094.64235231745,2024-04-12 18:30:00+00:00,TP,214.93326822917032,1.5497362432760253,10531.730143229168,0.0,2024-04-12 18:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,67081.6,67797.66122446884,65589.8057823566,0.14707862656634457,105.31730143229169,2.0833333333333166,468,2024-04-12 19:30:00+00:00,TREND_DOWN,67797.66122446884,2024-04-13 04:45:00+00:00,SL,-105.31730143229169,-1.0674480401016646,10426.412841796877,0.9999999999999941,2024-04-13 04:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,62326.2,63368.089925922846,60155.59598766072,0.10007211493634253,104.26412841796878,2.083333333333338,572,2024-04-13 21:30:00+00:00,TREND_DOWN,63368.089925922846,2024-04-13 22:30:00+00:00,SL,-104.26412841796878,-1.6716724682763417,10322.148713378909,1.989999999999988,2024-04-13 22:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,62185.5,63006.76725886479,60474.52654403168,0.12568562306558834,103.22148713378908,2.08333333333334,594,2024-04-14 03:00:00+00:00,TREND_DOWN,63006.76725886479,2024-04-14 03:30:00+00:00,SL,-103.2214871337891,-1.3206732419370932,10218.92722624512,2.970099999999989,2024-04-14 03:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,64539.3,65054.42717738074,63466.1183804568,0.19837678295688432,102.1892722624512,2.083333333333331,742,2024-04-15 16:00:00+00:00,TREND_DOWN,63466.1183804568,2024-04-15 17:45:00+00:00,TP,212.89431721343976,1.662834303351917,10431.82154345856,0.9486437499999844,2024-04-15 17:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,63914.1,64505.57726572779,62681.855696400424,0.17636893500247286,104.3182154345856,2.0833333333333415,749,2024-04-15 17:45:00+00:00,TREND_DOWN,62681.855696400424,2024-04-15 19:00:00+00:00,TP,217.32961548872083,1.9279694208313578,10649.151158947281,0.0,2024-04-15 19:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,63023.1,63675.10867112267,61664.74860182777,0.1633283670999485,106.49151158947281,2.083333333333336,754,2024-04-15 19:00:00+00:00,TREND_DOWN,63675.10867112267,2024-04-16 00:15:00+00:00,SL,-106.49151158947281,-1.034555061751435,10542.659647357808,0.9999999999999999,2024-04-16 00:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,62794.7,63268.31118598117,61808.0100292059,0.22260157613289414,105.42659647357809,2.0833333333333117,783,2024-04-16 02:15:00+00:00,TREND_DOWN,63268.31118598117,2024-04-16 02:45:00+00:00,SL,-105.42659647357809,-0.7542215919196553,10437.23305088423,1.9900000000000053,2024-04-16 02:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,62957.7,63397.07616980248,62042.33297957816,0.23754663471112203,104.3723305088423,2.0833333333333264,789,2024-04-16 03:45:00+00:00,TREND_DOWN,62042.33297957816,2024-04-16 04:30:00+00:00,TP,217.44235522675407,1.4539397411624568,10654.675406110984,0.0,2024-04-16 04:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,62058.6,62557.556255785465,61019.10780044695,0.21353926887514815,106.54675406110984,2.083333333333316,792,2024-04-16 04:30:00+00:00,TREND_DOWN,62557.556255785465,2024-04-16 05:00:00+00:00,SL,-106.54675406110984,-0.804008237029946,10548.128652049874,0.9999999999999999,2024-04-16 05:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,62435.4,62918.12016982441,61429.732979532484,0.2185143549292082,105.48128652049874,2.0833333333333273,820,2024-04-16 11:30:00+00:00,TREND_DOWN,62918.12016982441,2024-04-16 11:45:00+00:00,SL,-105.48128652049874,-0.7731514010071365,10442.647365529376,1.989999999999998,2024-04-16 11:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,61954.0,62539.19741193946,60734.83872512613,0.1784465746511149,104.42647365529376,2.0833333333333313,836,2024-04-16 15:30:00+00:00,TREND_DOWN,62539.19741193946,2024-04-16 16:45:00+00:00,SL,-104.42647365529375,-0.9445676016713337,10338.220891874082,2.9701000000000013,2024-04-16 16:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,62979.2,63272.22782920539,62368.725355822105,0.3528067938089157,103.38220891874082,2.0833333333333064,915,2024-04-17 11:15:00+00:00,TREND_DOWN,62368.725355822105,2024-04-17 12:15:00+00:00,TP,215.3796019140406,0.969327403615625,10553.600493788123,0.9486437500000243,2024-04-17 12:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,62423.6,62748.42181879496,61746.887877510504,0.3249042977759429,105.53600493788123,2.0833333333333126,919,2024-04-17 12:15:00+00:00,TREND_DOWN,62748.42181879496,2024-04-17 13:30:00+00:00,SL,-105.53600493788123,-0.5203509871185906,10448.064488850241,1.9391573125000263,2024-04-17 13:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,61823.6,62369.492184101284,60686.324616455655,0.19139428614555323,104.48064488850241,2.083333333333332,928,2024-04-17 14:30:00+00:00,TREND_DOWN,60686.324616455655,2024-04-17 15:15:00+00:00,TP,217.6680101843799,1.8395489482080367,10665.73249903462,0.0,2024-04-17 15:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,60955.7,61659.9237531752,59488.56718088499,0.15145374536068934,106.65732499034621,2.0833333333333366,934,2024-04-17 16:00:00+00:00,TREND_DOWN,61659.9237531752,2024-04-17 18:00:00+00:00,SL,-106.65732499034621,-1.1553041851298624,10559.075174044274,1.000000000000005,2024-04-17 18:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,61361.3,62033.077503342545,59961.763534703045,0.15718113693158545,105.59075174044274,2.083333333333326,1073,2024-04-19 02:45:00+00:00,TREND_DOWN,62033.077503342545,2024-04-19 03:15:00+00:00,SL,-105.59075174044274,-1.0947902070890647,10453.48442230383,1.9900000000000078,2024-04-19 03:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,65875.3,66082.0613038924,65444.547283557506,0.5055822451063549,104.5348442230383,2.083333333333292,1492,2024-04-23 11:30:00+00:00,TREND_DOWN,66082.0613038924,2024-04-23 12:00:00+00:00,SL,-104.5348442230383,-0.31386772264020474,10348.949578080792,2.9701000000000124,2024-04-23 12:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,65240.0,65600.30677363662,64489.360888257026,0.2872260622143613,103.48949578080793,2.0833333333333703,1601,2024-04-24 14:45:00+00:00,TREND_DOWN,64489.360888257026,2024-04-24 16:15:00+00:00,TP,215.60311621002035,1.1505811032234425,10564.552694290813,0.9486437499999728,2024-04-24 16:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,64744.7,65148.30277550012,63903.86088437474,0.26175619533834654,105.64552694290813,2.083333333333347,1608,2024-04-24 16:30:00+00:00,TREND_DOWN,63903.86088437474,2024-04-24 19:00:00+00:00,TP,220.09484779772671,1.2986995315836736,10784.64754208854,0.0,2024-04-24 19:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,64235.1,64610.67727093272,63452.6473522235,0.28714856773163044,107.8464754208854,2.0833333333333157,1618,2024-04-24 19:00:00+00:00,TREND_DOWN,64610.67727093272,2024-04-25 00:30:00+00:00,SL,-107.8464754208854,-0.5846916575715165,10676.801066667655,0.9999999999999993,2024-04-25 00:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,64106.5,64366.29037169006,63565.27005897904,0.4109775507540909,106.76801066667655,2.083333333333324,1659,2024-04-25 05:15:00+00:00,TREND_DOWN,64366.29037169006,2024-04-25 05:45:00+00:00,SL,-106.76801066667655,-0.4052480976033036,10570.033056000979,1.9899999999999922,2024-04-25 05:45:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,63923.8,64153.24071449714,63445.79851146431,0.46068689592286916,105.70033056000979,2.083333333333328,1668,2024-04-25 07:30:00+00:00,TREND_DOWN,64153.24071449714,2024-04-25 08:15:00+00:00,SL,-105.70033056000979,-0.35892846560613373,10464.332725440969,2.9700999999999955,2024-04-25 08:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,63913.3,64166.572387834094,63385.64919201232,0.41316516241382545,104.64332725440968,2.083333333333295,1676,2024-04-25 09:30:00+00:00,TREND_DOWN,63385.64919201232,2024-04-25 10:15:00+00:00,TP,218.00693178001617,0.825572780606979,10682.339657220984,0.9486437500000404,2024-04-25 10:15:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,63445.4,63734.20332198266,62843.72641253612,0.36988285258928977,106.82339657220984,2.0833333333333544,1679,2024-04-25 10:15:00+00:00,TREND_DOWN,63734.20332198266,2024-04-25 11:00:00+00:00,SL,-106.82339657220984,-0.4551997812018856,10575.516260648774,1.9391573125000432,2024-04-25 11:00:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,63096.9,63482.31896336485,62293.94382632323,0.2743901381582428,105.75516260648774,2.0833333333333397,1690,2024-04-25 13:00:00+00:00,TREND_DOWN,63482.31896336485,2024-04-25 13:30:00+00:00,SL,-105.75516260648773,-0.6108366074479876,10469.761098042287,2.9197657393750354,2024-04-25 13:30:00+00:00
BTC,15m,TREND_MOMENTUM,SELL,63500.0,63853.50258065962,62763.53629029246,0.2961721263393969,104.69761098042287,2.0833333333333455,1797,2024-04-26 15:45:00+00:00,TREND_DOWN,63853.50258065962,2024-04-26 17:15:00+00:00,SL,-104.69761098042287,-0.5566969774167194,10365.063487061863,3.8905680819812916,2024-04-26 17:15:00+00:00
